"","UF","ano","rend","name"
"623","AL","1999/00","97.799999999999997","producao"
"624","AP","1999/00","2.1000000000000001","producao"
"625","AM","1999/00","55.600000000000001","producao"
"626","BA","1999/00","3696","producao"
"627","CE","1999/00","1090.5999999999999","producao"
"628","DF","1999/00","280.56999999999999","producao"
"629","ES","1999/00","159.30000000000001","producao"
"630","GO","1999/00","8613.1399999999994","producao"
"631","MA","1999/00","1501.7","producao"
"632","MT","1999/00","12536.5","producao"
"633","MS","1999/00","4043.98","producao"
"634","MG","1999/00","6400.04","producao"
"635","PA","1999/00","1132.3","producao"
"636","PB","1999/00","248.09999999999999","producao"
"637","PR","1999/00","15672.324999999999","producao"
"638","PE","1999/00","269.80000000000001","producao"
"639","PI","1999/00","674.79999999999995","producao"
"640","RJ","1999/00","53.100000000000001","producao"
"641","RN","1999/00","105.59999999999999","producao"
"642","RS","1999/00","15266","producao"
"643","RO","1999/00","503.89999999999998","producao"
"644","RR","1999/00","70.900000000000006","producao"
"645","SC","1999/00","4875.3999999999996","producao"
"646","SP","1999/00","4802.8760000000002","producao"
"647","SE","1999/00","166.5","producao"
"648","TO","1999/00","618.89999999999998","producao"
"649","AC","2000/01","92.799999999999997","producao"
"650","AL","2000/01","202.59999999999999","producao"
"651","AP","2000/01","3.7999999999999998","producao"
"652","AM","2000/01","56.600000000000001","producao"
"653","BA","2000/01","3016.1999999999998","producao"
"654","CE","2000/01","395.19999999999999","producao"
"655","DF","2000/01","249.76400000000001","producao"
"656","ES","2000/01","169.69999999999999","producao"
"657","GO","2000/01","9132.2999999999993","producao"
"658","MA","2000/01","1495.3","producao"
"659","MT","2000/01","13824.280000000001","producao"
"660","MS","2000/01","5896.9200000000001","producao"
"661","MG","2000/01","6492.5","producao"
"662","PA","2000/01","1020.5","producao"
"663","PB","2000/01","23.899999999999999","producao"
"664","PR","2000/01","23977.200000000001","producao"
"665","PE","2000/01","98.700000000000003","producao"
"666","PI","2000/01","510.69999999999999","producao"
"667","RJ","2000/01","46","producao"
"668","RN","2000/01","19.600000000000001","producao"
"669","RS","2000/01","20171.5","producao"
"670","RO","2000/01","505.80000000000001","producao"
"671","RR","2000/01","76.5","producao"
"672","SC","2000/01","5623.5","producao"
"673","SP","2000/01","6374.1130000000003","producao"
"674","SE","2000/01","166.59999999999999","producao"
"675","TO","2000/01","624.29999999999995","producao"
"676","AC","2001/02","89","producao"
"677","AL","2001/02","142.19999999999999","producao"
"678","AP","2001/02","4","producao"
"679","AM","2001/02","41.700000000000003","producao"
"680","BA","2001/02","2809.9000000000001","producao"
"681","CE","2001/02","943","producao"
"682","DF","2001/02","294.89999999999998","producao"
"683","ES","2001/02","175.19999999999999","producao"
"684","GO","2001/02","9715.2000000000007","producao"
"685","MA","2001/02","1524.0999999999999","producao"
"686","MT","2001/02","15860.6","producao"
"687","MS","2001/02","5162.5","producao"
"688","MG","2001/02","7543.8999999999996","producao"
"689","PA","2001/02","981.79999999999995","producao"
"690","PB","2001/02","139.69999999999999","producao"
"691","PR","2001/02","21553.400000000001","producao"
"692","PE","2001/02","169.09999999999999","producao"
"693","PI","2001/02","292.10000000000002","producao"
"694","RJ","2001/02","39.700000000000003","producao"
"695","RN","2001/02","121.59999999999999","producao"
"696","RS","2001/02","16576.700000000001","producao"
"697","RO","2001/02","438.10000000000002","producao"
"698","RR","2001/02","108.8","producao"
"699","SC","2001/02","4860","producao"
"700","SP","2001/02","6335.8000000000002","producao"
"701","SE","2001/02","113.59999999999999","producao"
"702","TO","2001/02","762.39999999999998","producao"
"703","AC","2002/03","90.099999999999994","producao"
"704","AL","2002/03","60.799999999999997","producao"
"705","AP","2002/03","5.2000000000000002","producao"
"706","AM","2002/03","48.700000000000003","producao"
"707","BA","2002/03","3694.0999999999999","producao"
"708","CE","2002/03","1083.0999999999999","producao"
"709","DF","2002/03","356.39999999999998","producao"
"710","ES","2002/03","179.09999999999999","producao"
"711","GO","2002/03","11219.200000000001","producao"
"712","MA","2002/03","1816.2","producao"
"713","MT","2002/03","18481.700000000001","producao"
"714","MS","2002/03","7906","producao"
"715","MG","2002/03","8661.5","producao"
"716","PA","2002/03","1194.5","producao"
"717","PB","2002/03","212","producao"
"718","PR","2002/03","29044.799999999999","producao"
"719","PE","2002/03","173.5","producao"
"720","PI","2002/03","864.70000000000005","producao"
"721","RJ","2002/03","35.899999999999999","producao"
"722","RN","2002/03","152.19999999999999","producao"
"723","RS","2002/03","22413.400000000001","producao"
"724","RO","2002/03","464.89999999999998","producao"
"725","RR","2002/03","156.80000000000001","producao"
"726","SC","2002/03","6415.3000000000002","producao"
"727","SP","2002/03","7242.8999999999996","producao"
"728","SE","2002/03","211.59999999999999","producao"
"729","TO","2002/03","983.39999999999998","producao"
"730","AC","2003/04","98.200000000000003","producao"
"731","AL","2003/04","61.100000000000001","producao"
"732","AP","2003/04","5.5","producao"
"733","AM","2003/04","48.399999999999999","producao"
"734","BA","2003/04","4880.6000000000004","producao"
"735","CE","2003/04","658","producao"
"736","DF","2003/04","354.69999999999999","producao"
"737","ES","2003/04","156.19999999999999","producao"
"738","GO","2003/04","11190.200000000001","producao"
"739","MA","2003/04","2122.8000000000002","producao"
"740","MT","2003/04","21711.599999999999","producao"
"741","MS","2003/04","6496.8000000000002","producao"
"742","MG","2003/04","9715.1000000000004","producao"
"743","PA","2003/04","1222","producao"
"744","PB","2003/04","226.80000000000001","producao"
"745","PR","2003/04","25714.400000000001","producao"
"746","PE","2003/04","221.69999999999999","producao"
"747","PI","2003/04","748.20000000000005","producao"
"748","RJ","2003/04","38","producao"
"749","RN","2003/04","143.30000000000001","producao"
"750","RS","2003/04","18205.400000000001","producao"
"751","RO","2003/04","663.5","producao"
"752","RR","2003/04","206.59999999999999","producao"
"753","SC","2003/04","5358.6000000000004","producao"
"754","SP","2003/04","7431.1999999999998","producao"
"755","SE","2003/04","198.90000000000001","producao"
"756","TO","2003/04","1236.4000000000001","producao"
"757","AC","2004/05","109.90000000000001","producao"
"758","AL","2004/05","104","producao"
"759","AP","2004/05","5.9000000000000004","producao"
"760","AM","2004/05","61.5","producao"
"761","BA","2004/05","5200.6999999999998","producao"
"762","CE","2004/05","557.79999999999995","producao"
"763","DF","2004/05","450.30000000000001","producao"
"764","ES","2004/05","151.40000000000001","producao"
"765","GO","2004/05","11329.6","producao"
"766","MA","2004/05","2187.5999999999999","producao"
"767","MT","2004/05","24731.099999999999","producao"
"768","MS","2004/05","6015.3999999999996","producao"
"769","MG","2004/05","10413.5","producao"
"770","PA","2004/05","1497.4000000000001","producao"
"771","PB","2004/05","171.30000000000001","producao"
"772","PR","2004/05","22474.200000000001","producao"
"773","PE","2004/05","363.69999999999999","producao"
"774","PI","2004/05","1059.4000000000001","producao"
"775","RJ","2004/05","42.100000000000001","producao"
"776","RN","2004/05","125.3","producao"
"777","RS","2004/05","13201.9","producao"
"778","RO","2004/05","758.10000000000002","producao"
"779","RR","2004/05","224.59999999999999","producao"
"780","SC","2004/05","4864.6000000000004","producao"
"781","SP","2004/05","6786.3999999999996","producao"
"782","SE","2004/05","238.59999999999999","producao"
"783","TO","2004/05","1568.7","producao"
"784","AC","2005/06","95.310000000000002","producao"
"785","AL","2005/06","121.10777","producao"
"786","AP","2005/06","5.4960000000000004","producao"
"787","AM","2005/06","53.440799999999996","producao"
"788","BA","2005/06","4140.3823444999998","producao"
"789","CE","2005/06","1142.1761970000002","producao"
"790","DF","2005/06","437.34793999999999","producao"
"791","ES","2005/06","111.66799999999999","producao"
"792","GO","2005/06","10826.381767500003","producao"
"793","MA","2005/06","2209.4651249999997","producao"
"794","MT","2005/06","22580.947010000004","producao"
"795","MS","2005/06","7303.1230000000005","producao"
"796","MG","2005/06","8798.1250000000018","producao"
"797","PA","2005/06","1296.2","producao"
"798","PB","2005/06","304.79725000000002","producao"
"799","PR","2005/06","25344.235997","producao"
"800","PE","2005/06","414.63551999999999","producao"
"801","PI","2005/06","1100.4374399999999","producao"
"802","RJ","2005/06","41.039999999999999","producao"
"803","RN","2005/06","123.3372","producao"
"804","RS","2005/06","21313.226000000002","producao"
"805","RO","2005/06","751.27999999999997","producao"
"806","RR","2005/06","175.5","producao"
"807","SC","2005/06","5431.8949999999995","producao"
"808","SP","2005/06","6990.9804200000008","producao"
"809","SE","2005/06","249.142","producao"
"810","TO","2005/06","1169.105","producao"
"811","AC","2006/07","93.400000000000006","producao"
"812","AL","2006/07","110.59999999999999","producao"
"813","AP","2006/07","5.2000000000000002","producao"
"814","AM","2006/07","70.400000000000006","producao"
"815","BA","2006/07","5215.8000000000002","producao"
"816","CE","2006/07","548.89999999999998","producao"
"817","DF","2006/07","504.30000000000001","producao"
"818","ES","2006/07","115.5","producao"
"819","GO","2006/07","11288.799999999999","producao"
"820","MA","2006/07","2298.3000000000002","producao"
"821","MT","2006/07","23495.599999999999","producao"
"822","MS","2006/07","8410.2000000000007","producao"
"823","MG","2006/07","9799.3999999999996","producao"
"824","PA","2006/07","1137.0999999999999","producao"
"825","PB","2006/07","127.7","producao"
"826","PR","2006/07","28400.700000000001","producao"
"827","PE","2006/07","276","producao"
"828","PI","2006/07","867.10000000000002","producao"
"829","RJ","2006/07","38.100000000000001","producao"
"830","RN","2006/07","102.2","producao"
"831","RS","2006/07","23471.900000000001","producao"
"832","RO","2006/07","767.60000000000002","producao"
"833","RR","2006/07","154.19999999999999","producao"
"834","SC","2006/07","6440.8000000000002","producao"
"835","SP","2006/07","6361.5","producao"
"836","SE","2006/07","281.80000000000001","producao"
"837","TO","2006/07","1367.5","producao"
"838","AC","2007/08","65.299999999999997","producao"
"839","AL","2007/08","114.40000000000001","producao"
"840","AP","2007/08","7.2999999999999998","producao"
"841","AM","2007/08","48.399999999999999","producao"
"842","BA","2007/08","6077.1000000000004","producao"
"843","CE","2007/08","1133.0999999999999","producao"
"844","DF","2007/08","570.39999999999998","producao"
"845","ES","2007/08","118.59999999999999","producao"
"846","GO","2007/08","13062","producao"
"847","MA","2007/08","2520.8000000000002","producao"
"848","MT","2007/08","28193.400000000001","producao"
"849","MS","2007/08","8631.7000000000007","producao"
"850","MG","2007/08","10220.200000000001","producao"
"851","PA","2007/08","1187.7","producao"
"852","PB","2007/08","228.59999999999999","producao"
"853","PR","2007/08","30517.599999999999","producao"
"854","PE","2007/08","381.89999999999998","producao"
"855","PI","2007/08","1475.5999999999999","producao"
"856","RJ","2007/08","32.700000000000003","producao"
"857","RN","2007/08","112.3","producao"
"858","RS","2007/08","22640.700000000001","producao"
"859","RO","2007/08","886.20000000000005","producao"
"860","RR","2007/08","189.30000000000001","producao"
"861","SC","2007/08","6457.8000000000002","producao"
"862","SP","2007/08","7062.8000000000002","producao"
"863","SE","2007/08","526.60000000000002","producao"
"864","TO","2007/08","1674.8","producao"
"865","AC","2008/09","65.200000000000003","producao"
"866","AL","2008/09","101.5","producao"
"867","AP","2008/09","8.3000000000000007","producao"
"868","AM","2008/09","44.5","producao"
"869","BA","2008/09","5584.5","producao"
"870","CE","2008/09","844.5","producao"
"871","DF","2008/09","503.80000000000001","producao"
"872","ES","2008/09","120.5","producao"
"873","GO","2008/09","13225.700000000001","producao"
"874","MA","2008/09","2154","producao"
"875","MT","2008/09","28307.700000000001","producao"
"876","MS","2008/09","7082.5","producao"
"877","MG","2008/09","10445.200000000001","producao"
"878","PA","2008/09","1116","producao"
"879","PB","2008/09","257.80000000000001","producao"
"880","PR","2008/09","24946.400000000001","producao"
"881","PE","2008/09","390.30000000000001","producao"
"882","PI","2008/09","1582","producao"
"883","RJ","2008/09","32.799999999999997","producao"
"884","RN","2008/09","94.099999999999994","producao"
"885","RS","2008/09","22578","producao"
"886","RO","2008/09","853.39999999999998","producao"
"887","RR","2008/09","122.5","producao"
"888","SC","2008/09","5790.3999999999996","producao"
"889","SP","2008/09","6606.3999999999996","producao"
"890","SE","2008/09","674.20000000000005","producao"
"891","TO","2008/09","1602.3","producao"
"892","AC","2009/10","85.400000000000006","producao"
"893","AL","2009/10","93.900000000000006","producao"
"894","AP","2009/10","9.4000000000000004","producao"
"895","AM","2009/10","44.899999999999999","producao"
"896","BA","2009/10","6603.6999999999998","producao"
"897","CE","2009/10","336.60000000000002","producao"
"898","DF","2009/10","520","producao"
"899","ES","2009/10","103.3","producao"
"900","GO","2009/10","13463.700000000001","producao"
"901","MA","2009/10","2461.6999999999998","producao"
"902","MT","2009/10","28855.799999999999","producao"
"903","MS","2009/10","9568.7000000000007","producao"
"904","MG","2009/10","10149.200000000001","producao"
"905","PA","2009/10","1074.0999999999999","producao"
"906","PB","2009/10","10.9","producao"
"907","PR","2009/10","31354.599999999999","producao"
"908","PE","2009/10","243.09999999999999","producao"
"909","PI","2009/10","1384.4000000000001","producao"
"910","RJ","2009/10","29.800000000000001","producao"
"911","RN","2009/10","28.800000000000001","producao"
"912","RS","2009/10","25398.400000000001","producao"
"913","RO","2009/10","941.20000000000005","producao"
"914","RR","2009/10","105.8","producao"
"915","SC","2009/10","6659.6999999999998","producao"
"916","SP","2009/10","7040.8999999999996","producao"
"917","SE","2009/10","810.39999999999998","producao"
"918","TO","2009/10","1876.5","producao"
"919","AC","2010/11","115","producao"
"920","AL","2010/11","100.8","producao"
"921","AP","2010/11","8.0999999999999996","producao"
"922","AM","2010/11","48.100000000000001","producao"
"923","BA","2010/11","7340.8000000000002","producao"
"924","CE","2010/11","1342.7","producao"
"925","DF","2010/11","559.10000000000002","producao"
"926","ES","2010/11","99.200000000000003","producao"
"927","GO","2010/11","16126","producao"
"928","MA","2010/11","3308.5","producao"
"929","MT","2010/11","30949.099999999999","producao"
"930","MS","2010/11","9124.8999999999996","producao"
"931","MG","2010/11","10650.4","producao"
"932","PA","2010/11","1105.0999999999999","producao"
"933","PB","2010/11","144.80000000000001","producao"
"934","PR","2010/11","32446.400000000001","producao"
"935","PE","2010/11","372.30000000000001","producao"
"936","PI","2010/11","2262.3000000000002","producao"
"937","RJ","2010/11","27.899999999999999","producao"
"938","RN","2010/11","108","producao"
"939","RS","2010/11","28825","producao"
"940","RO","2010/11","991.79999999999995","producao"
"941","RR","2010/11","132.5","producao"
"942","SC","2010/11","6470.8999999999996","producao"
"943","SP","2010/11","6915.6000000000004","producao"
"944","SE","2010/11","1017.7","producao"
"945","TO","2010/11","2210","producao"
"946","AC","2011/12","126.90000000000001","producao"
"947","AL","2011/12","56.100000000000001","producao"
"948","AP","2011/12","5.5999999999999996","producao"
"949","AM","2011/12","54.299999999999997","producao"
"950","BA","2011/12","6331.1999999999998","producao"
"951","CE","2011/12","171.90000000000001","producao"
"952","DF","2011/12","609.5","producao"
"953","ES","2011/12","93.900000000000006","producao"
"954","GO","2011/12","18597.799999999999","producao"
"955","MA","2011/12","2922.5","producao"
"956","MT","2011/12","40353","producao"
"957","MS","2011/12","11610.4","producao"
"958","MG","2011/12","12209.799999999999","producao"
"959","PA","2011/12","1172.7","producao"
"960","PB","2011/12","7.7999999999999998","producao"
"961","PR","2011/12","31447.700000000001","producao"
"962","PE","2011/12","73.099999999999994","producao"
"963","PI","2011/12","2286","producao"
"964","RJ","2011/12","23.899999999999999","producao"
"965","RN","2011/12","8.0999999999999996","producao"
"966","RS","2011/12","20888.799999999999","producao"
"967","RO","2011/12","1094.3","producao"
"968","RR","2011/12","131.40000000000001","producao"
"969","SC","2011/12","5477.6000000000004","producao"
"970","SP","2011/12","7437.1000000000004","producao"
"971","SE","2011/12","609.89999999999998","producao"
"972","TO","2011/12","2370.8000000000002","producao"
"973","AC","2012/13","136.2081","producao"
"974","AL","2012/13","54.799999999999997","producao"
"975","AP","2012/13","5","producao"
"976","AM","2012/13","42","producao"
"977","BA","2012/13","5381.8999999999996","producao"
"978","CE","2012/13","221.09999999999999","producao"
"979","DF","2012/13","758.79999999999995","producao"
"980","ES","2012/13","76.599999999999994","producao"
"981","GO","2012/13","17696.799999999999","producao"
"982","MA","2012/13","3572.5","producao"
"983","MT","2012/13","45907.900000000001","producao"
"984","MS","2012/13","13914.1","producao"
"985","MG","2012/13","12093.6","producao"
"986","PA","2012/13","1349","producao"
"987","PB","2012/13","46.200000000000003","producao"
"988","PR","2012/13","36585.960899999998","producao"
"989","PE","2012/13","77.200000000000003","producao"
"990","PI","2012/13","1601.0999999999999","producao"
"991","RJ","2012/13","20.5","producao"
"992","RN","2012/13","13","producao"
"993","RS","2012/13","29711.977599999998","producao"
"994","RO","2012/13","1204.7","producao"
"995","RR","2012/13","157.59999999999999","producao"
"996","SC","2012/13","6332","producao"
"997","SP","2012/13","8044","producao"
"998","SE","2012/13","1025.2","producao"
"999","TO","2012/13","2628.3000000000002","producao"
"1000","AC","2013/14","123.81","producao"
"1001","AL","2013/14","67.200000000000003","producao"
"1002","AP","2013/14","5.5999999999999996","producao"
"1003","AM","2013/14","42","producao"
"1004","BA","2013/14","7674.1999999999998","producao"
"1005","CE","2013/14","572.60000000000002","producao"
"1006","DF","2013/14","1130","producao"
"1007","ES","2013/14","74.099999999999994","producao"
"1008","GO","2013/14","18293.400000000001","producao"
"1009","MA","2013/14","4300.6000000000004","producao"
"1010","MT","2013/14","47702.5","producao"
"1011","MS","2013/14","14617","producao"
"1012","MG","2013/14","11664.9","producao"
"1013","PA","2013/14","1416.5","producao"
"1014","PB","2013/14","58.100000000000001","producao"
"1015","PR","2013/14","35592.199999999997","producao"
"1016","PE","2013/14","188.90000000000001","producao"
"1017","PI","2013/14","2777.3000000000002","producao"
"1018","RJ","2013/14","15.9","producao"
"1019","RN","2013/14","38.299999999999997","producao"
"1020","RS","2013/14","28677.900000000001","producao"
"1021","RO","2013/14","1223.7","producao"
"1022","RR","2013/14","142.19999999999999","producao"
"1023","SC","2013/14","6568.1999999999998","producao"
"1024","SP","2013/14","6174.5","producao"
"1025","SE","2013/14","1123.5","producao"
"1026","TO","2013/14","3356.9000000000001","producao"
"1027","AC","2014/15","108.71159999999999","producao"
"1028","AL","2014/15","70.099999999999994","producao"
"1029","AP","2014/15","4.4000000000000004","producao"
"1030","AM","2014/15","53.200000000000003","producao"
"1031","BA","2014/15","8070.8000000000002","producao"
"1032","CE","2014/15","259.19999999999999","producao"
"1033","DF","2014/15","753.5","producao"
"1034","ES","2014/15","38.5","producao"
"1035","GO","2014/15","18966","producao"
"1036","MA","2014/15","4135.1000000000004","producao"
"1037","MT","2014/15","51718.800000000003","producao"
"1038","MS","2014/15","16782.5","producao"
"1039","MG","2014/15","11818.799999999999","producao"
"1040","PA","2014/15","1911.4000000000001","producao"
"1041","PB","2014/15","30.300000000000001","producao"
"1042","PR","2014/15","37659.099999999999","producao"
"1043","PE","2014/15","146.19999999999999","producao"
"1044","PI","2014/15","3134","producao"
"1045","RJ","2014/15","8.9000000000000004","producao"
"1046","RN","2014/15","17","producao"
"1047","RS","2014/15","31620.5","producao"
"1048","RO","2014/15","1527.5999999999999","producao"
"1049","RR","2014/15","159.19999999999999","producao"
"1050","SC","2014/15","6428.1000000000004","producao"
"1051","SP","2014/15","7406.5","producao"
"1052","SE","2014/15","723.89999999999998","producao"
"1053","TO","2014/15","4217.6999999999998","producao"
"1054","AC","2015/16","108.2032","producao"
"1055","AL","2015/16","44.5","producao"
"1056","AP","2015/16","4.0999999999999996","producao"
"1057","AM","2015/16","21.800000000000001","producao"
"1058","BA","2015/16","5292.8000000000002","producao"
"1059","CE","2015/16","227.30000000000001","producao"
"1060","DF","2015/16","549.79999999999995","producao"
"1061","ES","2015/16","51.200000000000003","producao"
"1062","GO","2015/16","17549.700000000001","producao"
"1063","MA","2015/16","2481.6999999999998","producao"
"1064","MT","2015/16","43425.300000000003","producao"
"1065","MS","2015/16","13765.700000000001","producao"
"1066","MG","2015/16","11809.299999999999","producao"
"1067","PA","2015/16","2142.3000000000002","producao"
"1068","PB","2015/16","33.100000000000001","producao"
"1069","PR","2015/16","35842","producao"
"1070","PE","2015/16","68.299999999999997","producao"
"1071","PI","2015/16","1480.5","producao"
"1072","RJ","2015/16","8.1999999999999993","producao"
"1073","RN","2015/16","18.300000000000001","producao"
"1074","RS","2015/16","33023.099999999999","producao"
"1075","RO","2015/16","1582.5","producao"
"1076","RR","2015/16","155.59999999999999","producao"
"1077","SC","2015/16","6245.8999999999996","producao"
"1078","SP","2015/16","7575.6999999999998","producao"
"1079","SE","2015/16","180.90000000000001","producao"
"1080","TO","2015/16","2922.5999999999999","producao"
"1081","AC","2016/17","92.5","producao"
"1082","AL","2016/17","63.299999999999997","producao"
"1083","AP","2016/17","58.700000000000003","producao"
"1084","AM","2016/17","42.5","producao"
"1085","BA","2016/17","8081.1000000000004","producao"
"1086","CE","2016/17","550.39999999999998","producao"
"1087","DF","2016/17","806","producao"
"1088","ES","2016/17","49.399999999999999","producao"
"1089","GO","2016/17","21873.099999999999","producao"
"1090","MA","2016/17","4790.6999999999998","producao"
"1091","MT","2016/17","61986.5","producao"
"1092","MS","2016/17","18784.200000000001","producao"
"1093","MG","2016/17","14080","producao"
"1094","PA","2016/17","2696","producao"
"1095","PB","2016/17","70.5","producao"
"1096","PR","2016/17","40851.410199999998","producao"
"1097","PE","2016/17","113.40000000000001","producao"
"1098","PI","2016/17","3645.5","producao"
"1099","RJ","2016/17","9.3000000000000007","producao"
"1100","RN","2016/17","28.800000000000001","producao"
"1101","RS","2016/17","35516.641999999993","producao"
"1102","RO","2016/17","1864","producao"
"1103","RR","2016/17","230.69999999999999","producao"
"1104","SC","2016/17","6962.1000000000004","producao"
"1105","SP","2016/17","9019.1000000000004","producao"
"1106","SE","2016/17","862.39999999999998","producao"
"1107","TO","2016/17","4543.1000000000004","producao"
"1108","AC","2017/18","93.299999999999997","producao"
"1109","AL","2017/18","86.400000000000006","producao"
"1110","AP","2017/18","62.700000000000003","producao"
"1111","AM","2017/18","30.300000000000001","producao"
"1112","BA","2017/18","9719.1000000000004","producao"
"1113","CE","2017/18","539.39999999999998","producao"
"1114","DF","2017/18","789.89999999999998","producao"
"1115","ES","2017/18","54.299999999999997","producao"
"1116","GO","2017/18","21256.599999999999","producao"
"1117","MA","2017/18","5585.6000000000004","producao"
"1118","MT","2017/18","61713.800000000003","producao"
"1119","MS","2017/18","16400.200000000001","producao"
"1120","MG","2017/18","14174.9","producao"
"1121","PA","2017/18","2551.9000000000001","producao"
"1122","PB","2017/18","135.40000000000001","producao"
"1123","PR","2017/18","34991.9352","producao"
"1124","PE","2017/18","220","producao"
"1125","PI","2017/18","4263.3999999999996","producao"
"1126","RJ","2017/18","4.5999999999999996","producao"
"1127","RN","2017/18","43.299999999999997","producao"
"1128","RS","2017/18","33267.849999999999","producao"
"1129","RO","2017/18","1982.9000000000001","producao"
"1130","RR","2017/18","265.19999999999999","producao"
"1131","SC","2017/18","6285.6999999999998","producao"
"1132","SP","2017/18","8433.5","producao"
"1133","SE","2017/18","145.09999999999999","producao"
"1134","TO","2017/18","4582","producao"
"1135","AC","2018/19","97","producao"
"1136","AL","2018/19","87.799999999999997","producao"
"1137","AP","2018/19","60.399999999999999","producao"
"1138","AM","2018/19","38.699999999999996","producao"
"1139","BA","2018/19","8207.8999999999996","producao"
"1140","CE","2018/19","517.79999999999995","producao"
"1141","DF","2018/19","834.80000000000007","producao"
"1142","ES","2018/19","46","producao"
"1143","GO","2018/19","24638.200000000001","producao"
"1144","MA","2018/19","4956.2000000000007","producao"
"1145","MT","2018/19","67494.400000000009","producao"
"1146","MS","2018/19","18318","producao"
"1147","MG","2018/19","14206.200000000001","producao"
"1148","PA","2018/19","2632.1000000000004","producao"
"1149","PB","2018/19","74.5","producao"
"1150","PR","2018/19","36251.000000000007","producao"
"1151","PE","2018/19","221","producao"
"1152","PI","2018/19","4424.4000000000005","producao"
"1153","RJ","2018/19","5.9000000000000004","producao"
"1154","RN","2018/19","63.5","producao"
"1155","RS","2018/19","35586.899999999994","producao"
"1156","RO","2018/19","2192.4000000000001","producao"
"1157","RR","2018/19","283.30000000000001","producao"
"1158","SC","2018/19","6609.6000000000004","producao"
"1159","SP","2018/19","8550.8999999999996","producao"
"1160","SE","2018/19","801.70000000000005","producao"
"1161","TO","2018/19","4855.8000000000002","producao"
"1162","AC","2019/20 Previsão (¹)","102","producao"
"1163","AL","2019/20 Previsão (¹)","84.700000000000003","producao"
"1164","AP","2019/20 Previsão (¹)","62.799999999999997","producao"
"1165","AM","2019/20 Previsão (¹)","41.699999999999996","producao"
"1166","BA","2019/20 Previsão (¹)","9352.4000000000015","producao"
"1167","CE","2019/20 Previsão (¹)","616.70000000000005","producao"
"1168","DF","2019/20 Previsão (¹)","857.60000000000014","producao"
"1169","ES","2019/20 Previsão (¹)","47.5","producao"
"1170","GO","2019/20 Previsão (¹)","26771.400000000001","producao"
"1171","MA","2019/20 Previsão (¹)","5564.9999999999991","producao"
"1172","MT","2019/20 Previsão (¹)","73798.600000000006","producao"
"1173","MS","2019/20 Previsão (¹)","19435.900000000001","producao"
"1174","MG","2019/20 Previsão (¹)","15399.300000000001","producao"
"1175","PA","2019/20 Previsão (¹)","2763.3000000000002","producao"
"1176","PB","2019/20 Previsão (¹)","121.7","producao"
"1177","PR","2019/20 Previsão (¹)","39625.5","producao"
"1178","PE","2019/20 Previsão (¹)","275.19999999999999","producao"
"1179","PI","2019/20 Previsão (¹)","4776.3999999999996","producao"
"1180","RJ","2019/20 Previsão (¹)","5.4000000000000004","producao"
"1181","RN","2019/20 Previsão (¹)","55.600000000000001","producao"
"1182","RS","2019/20 Previsão (¹)","25799.200000000001","producao"
"1183","RO","2019/20 Previsão (¹)","2311.5","producao"
"1184","RR","2019/20 Previsão (¹)","302.89999999999998","producao"
"1185","SC","2019/20 Previsão (¹)","6444.3000000000002","producao"
"1186","SP","2019/20 Previsão (¹)","9455.7000000000007","producao"
"1187","SE","2019/20 Previsão (¹)","812.29999999999995","producao"
"1188","TO","2019/20 Previsão (¹)","5651.9000000000005","producao"
"1189","AC","1976/77","36","area"
"1190","AL","1976/77","358.10000000000002","area"
"1191","AP","1976/77","1.036","area"
"1192","AM","1976/77","10.199999999999999","area"
"1193","BA","1976/77","921.70000000000005","area"
"1194","CE","1976/77","2399.8000000000002","area"
"1195","DF","1976/77","2.8999999999999999","area"
"1196","ES","1976/77","343","area"
"1197","GO","1976/77","2022.5999999999999","area"
"1198","MA","1976/77","1282.5","area"
"1199","MT","1976/77","2238.1999999999998","area"
"1200","MS","1976/77","123.5","area"
"1201","MG","1976/77","3310.5","area"
"1202","PA","1976/77","189.90000000000001","area"
"1203","PB","1976/77","1228.8","area"
"1204","PR","1976/77","7506.6999999999998","area"
"1205","PE","1976/77","1058.7","area"
"1206","PI","1976/77","626.70000000000005","area"
"1207","RJ","1976/77","113","area"
"1208","RN","1976/77","949.70000000000005","area"
"1209","RS","1976/77","7617.6999999999998","area"
"1210","RO","1976/77","96.400000000000006","area"
"1211","RR","1976/77","9.6999999999999993","area"
"1212","SC","1976/77","1777.2","area"
"1213","SP","1976/77","2979.5999999999999","area"
"1214","SE","1976/77","114.8","area"
"1215","TO","1976/77","0","area"
"1216","AC","1977/78","36","area"
"1217","AL","1977/78","326.39999999999998","area"
"1218","AP","1977/78","0.85999999999999999","area"
"1219","AM","1977/78","10.199999999999999","area"
"1220","BA","1977/78","1080.7","area"
"1221","CE","1977/78","2279.5","area"
"1222","DF","1977/78","2.7000000000000002","area"
"1223","ES","1977/78","325.69999999999999","area"
"1224","GO","1977/78","2013.0999999999999","area"
"1225","MA","1977/78","1327.7","area"
"1226","MT","1977/78","1086.7","area"
"1227","MS","1977/78","1353.3","area"
"1228","MG","1977/78","3181.3000000000002","area"
"1229","PA","1977/78","179.5","area"
"1230","PB","1977/78","1049.5999999999999","area"
"1231","PR","1977/78","7020.3000000000002","area"
"1232","PE","1977/78","967.89999999999998","area"
"1233","PI","1977/78","619.60000000000002","area"
"1234","RJ","1977/78","103.3","area"
